ID,Community,Name,CountryFixed,DOB,Season,Squad,Comp,LgRank,MP,Gls
caec77da,4,Lorenzo-Pirola,Italy,2002,4,3,2,"['2nd', '1st', '3rd', '4th', '11th']",25,0.0
caede38a,2,Loris-Nery,France,1991,13,4,2,"['10th', '7th', '11th', '19th', '16th', '12th', '13th', '13th', '14th', '12th', '4th', '15th', '8th']",231,3.0
caef5bc6,2,Louis-Poggi,France,1984,4,1,2,"['20th', '2nd', '19th', '9th']",94,6.0
caef7840,2,Alexis-Flips,France,2000,4,2,2,"['3rd', '14th', '12th', '15th']",47,4.0
caf7a176,1,Brandon-Comley,Montserrat,1995,9,7,4,"['20th', '10th', '12th', '18th', '14th', '13th', '8th', '6th', '3rd', '8th', '14th']",162,3.0
caffaf5a,1,Maya-Yoshida,Japan,1988,13,4,4,"['17th', '16th', '17th', '14th', '8th', '7th', '6th', '8th', '17th', '16th', '11th', '15th', '9th', '15th', '16th']",289,14.0
cb11b429,0,Patrick-Wimmer,Austria,2001,4,3,1,"['4th', '6th', '17th', '13th']",82,8.0
cb20f13a,4,Mark-Bresciano,Australia,1980,10,4,2,"['4th', '5th', '5th', '17th', '7th', '5th', '11th', '8th', '5th', '5th']",280,40.0
cb2d343d,4,Ze-Eduardo,Brazil,1991,8,7,4,"['12th', '8th', '18th', '11th', '6th', '19th', '19th', '11th', '10th']",137,9.0
cb36320e,4,Sergio-Garufi,Italy,1995,2,1,2,"['18th', '22nd']",8,0.0
cb4e852b,2,Yaya-Soumare,France,2000,1,1,1,['4th'],3,0.0
cb4f24c6,1,Joe-Hart,England,1987,19,10,5,"['21st', '10th', '9th', '3rd', '14th', '9th', '10th', '9th', '3rd', '1st', '2nd', '1st', '2nd', '4th', '3rd', '9th', '13th', '15th', '10th', '7th', '1st', '1st']",483,0.0
cb51774a,3,Cicinho,Brazil,1986,3,3,3,"['9th', '12th', '15th']",57,2.0
cb52817d,2,Emerson,Brazil,1986,10,6,4,"['10th', '7th', '5th', '4th', '1st', '2nd', '9th', '12th', '5th', '15th']",154,2.0
cb574619,3,Hugo-Mallo,Spain,1991,14,1,2,"['12th', '6th', '2nd', '17th', '9th', '8th', '6th', '13th', '13th', '17th', '17th', '8th', '11th', '11th']",378,10.0
cb5af1af,4,Alessandro-Diamanti,Italy,1983,17,11,4,"['11th', '18th', '20th', '3rd', '20th', '17th', '20th', '19th', '9th', '13th', '19th', '4th', '13th', '13th', '19th', '8th', '14th', '5th', '10th', '3rd']",393,74.0
cb64672e,0,Paul-Wanner,Germany,2005,2,3,3,"['12th', '1st', '19th', '3rd', '13th']",22,5.0
cb6766fa,3,Miguel-Angel,Spain,1996,2,1,2,"['19th', '3rd']",4,0.0
cb678320,4,Luka-Bogdan,Croatia,1996,6,4,2,"['20th', '14th', '20th', '2nd', '17th', '10th', '3rd']",104,7.0
cb6d81b3,0,Felix-Agu,Germany,1999,7,3,4,"['18th', '29th', '17th', '1st', '13th', '17th', '2nd', '5th']",118,5.0
cb82cc9a,3,Fabrice-Olinga,Cameroon,1996,8,4,3,"['6th', '11th', '4th', '13th', '15th', '13th', '14th', '10th', '18th']",139,7.0
cb9ec45d,2,Clement-Michelin,France,1997,7,5,3,"['13th', '18th', '16th', '17th', '2nd', '7th', '5th', '1st']",108,1.0
cba16a46,0,Yuya-Kubo,Japan,1993,10,4,4,"['3rd', '2nd', '2nd', '2nd', '3rd', '4th', '18th', '5th', '2nd', '26th', '27th', '5th']",263,53.0
cbac6ec9,0,Florian-Muller,Germany,1997,8,4,2,"['12th', '19th', '15th', '14th', '12th', '13th', '10th', '15th', '17th']",132,0.0
cbb4a154,0,Florian-Kringe,Germany,1982,11,4,2,"['18th', '7th', '7th', '9th', '13th', '6th', '18th', '1st', '10th', '8th', '15th']",248,24.0
cbbfa2e7,3,Fyodor-Smolov,Russia,1990,17,7,3,"['6th', '3rd', '8th', '7th', '10th', '4th', '3rd', '16th', '4th', '4th', '13th', '4th', '4th', '4th', '3rd', '2nd', '17th', '2nd', '3rd', '6th', '3rd', '9th']",309,101.0
cbd4822d,2,Bengali-Fode-Koita,Guinea,1990,13,7,4,"['5th', '14th', '1st', '12th', '6th', '3rd', '13th', '15th', '7th', '10th', '8th', '14th', '10th', '14th', '1st']",246,39.0
cbd99275,0,Faryd-Mondragon,Colombia,1971,13,5,6,"['9th', '12th', '1st', '2nd', '6th', '3rd', '1st', '3rd', '3rd', '12th', '13th', '10th', '8th']",361,0.0
cbdf7d5c,3,Dario-Poveda,Spain,1997,6,5,2,"['5th', '5th', '3rd', '15th', '15th', '13th', '13th']",40,4.0
cbec0059,3,Martin,Spain,1999,2,3,3,"['5th', '14th', '17th']",19,0.0
cbec1196,4,Jaromir-Zmrhal,Czech Republic,1993,9,3,3,"['7th', '13th', '11th', '5th', '1st', '2nd', '1st', '1st', '19th', '7th', '11th']",233,32.0
cc18ff4c,1,Mauro-Zarate,Argentina,1987,14,11,4,"['19th', '10th', '12th', '5th', '6th', '7th', '20th', '12th', '7th', '5th', '8th', '17th', '14th', '3rd', '1st', '8th', '13th']",273,60.0
cc1a0c57,4,Jeroen-Zoet,Netherlands,1991,12,5,3,"['9th', '14th', '10th', '4th', '1st', '1st', '3rd', '1st', '2nd', '4th', '6th', '15th', '16th', '14th']",292,0.0
cc1f924c,0,Stelios-Malezas,Greece,1985,15,4,4,"['6th', '6th', '9th', '2nd', '3rd', '4th', '3rd', '17th', '6th', '7th', '4th', '2nd', '2nd', '1st', '13th']",221,5.0
cc29324e,3,Alejandro-Arribas,Spain,1989,14,7,3,"['11th', '2nd', '15th', '16th', '18th', '5th', '15th', '16th', '18th', '14th', '9th', '15th', '13th', '7th', '18th', '11th']",339,11.0
cc2d7ad5,1,Charlie-Taylor,England,1993,12,6,3,"['18th', '14th', '4th', '17th', '4th', '15th', '13th', '7th', '7th', '15th', '10th', '17th', '18th', '4th']",282,3.0
cc2d9767,3,Raul-Dominguez,Spain,1986,2,1,2,"['10th', '10th']",2,0.0
cc2dd8a5,3,Juan-Cruz,Spain,2000,4,2,2,"['20th', '14th', '12th', '5th']",4,0.0
cc3477f4,4,Gabriel-Paletta,Italy,1986,13,6,4,"['3rd', '12th', '8th', '10th', '6th', '20th', '10th', '13th', '7th', '6th', '6th', '5th', '4th', '3rd', '4th']",273,10.0
cc3b8e78,1,Luke-Cundle,England,2002,5,3,4,"['1st', '12th', '7th', '4th', '13th', '2nd', '10th', '18th', '11th', '6th']",50,8.0
cc3e4c08,2,Anthony-Lippini,France,1988,9,4,3,"['2nd', '16th', '17th', '14th', '12th', '17th', '11th', '20th', '8th']",180,0.0
cc41eec1,1,Sebastien-Pocognoli,Belgium,1987,17,7,8,"['4th', '5th', '2nd', '11th', '1st', '5th', '9th', '2nd', '5th', '4th', '9th', '10th', '13th', '14th', '2nd', '2nd', '3rd', '5th', '4th', '1st']",300,11.0
cc41f558,2,Matthieu-Udol,France,1996,8,2,3,"['11th', '3rd', '14th', '20th', '1st', '15th', '10th', '19th', '10th']",95,6.0
cc478737,2,Chaher-Zarour,France,1983,4,2,2,"['9th', '3rd', '19th', '11th']",80,3.0
cc588cbe,2,Habib-Keita,Mali,2002,3,2,2,"['4th', '8th', '15th']",15,0.0
cc58c4ea,0,Gojko-Kacar,Serbia,1987,11,4,2,"['10th', '4th', '18th', '8th', '15th', '7th', '17th', '16th', '10th', '13th', '12th']",183,19.0
cc61ee7a,2,Guirane-NDaw,Senegal,1984,14,9,5,"['5th', '5th', '10th', '15th', '7th', '14th', '19th', '17th', '10th', '13th', '4th', '14th', '5th', '19th', '6th']",314,12.0
cc700722,4,Allan,Brazil,1991,11,3,2,"['5th', '13th', '16th', '2nd', '3rd', '2nd', '2nd', '7th', '10th', '16th', '12th']",314,12.0
cc70a1d5,1,Jack-Butland,England,1993,11,8,4,"['6th', '12th', '23rd', '15th', '9th', '8th', '9th', '9th', '13th', '19th', '16th', '15th', '14th', '3rd', '14th', '12th']",273,0.0
cc77354e,2,Boubacar-Kamara,France,1999,7,2,2,"['5th', '4th', '5th', '2nd', '5th', '2nd', '16th']",137,3.0
cc83b74d,2,Kasper-Dolberg,Denmark,1997,8,5,5,"['12th', '2nd', '2nd', '11th', '1st', '1st', '5th', '9th', '5th', '18th']",159,56.0
cc862ec7,3,Roman-Zozulya,Ukraine,1989,15,5,4,"['2nd', '1st', '2nd', '2nd', '4th', '4th', '2nd', '3rd', '3rd', '15th', '17th', '4th', '17th', '22nd', '21st']",301,54.0
cc86b9a3,0,Leon-Goretzka,Germany,1995,11,3,2,"['14th', '3rd', '6th', '5th', '10th', '2nd', '1st', '1st', '1st', '1st', '3rd']",250,41.0
cc89c822,0,Jakub-Swierczok,Poland,1992,9,7,4,"['18th', '4th', '15th', '14th', '7th', '1st', '1st', '1st', '1st', '6th', '5th']",169,73.0
cc8f5f70,1,Adam-Drury,England,1978,13,4,5,"['6th', '8th', '1st', '19th', '9th', '16th', '17th', '22nd', '1st', '2nd', '12th', '4th', '13th', '15th', '11th']",357,4.0
cc9256ef,3,Largie-Ramazani,Belgium,2001,5,2,3,"['6th', '2nd', '4th', '1st', '15th']",76,24.0
cc971106,0,Rocco-Reitz,Germany,2002,6,4,4,"['11th', '11th', '7th', '33rd', '8th', '9th', '6th']",58,4.0
cc972842,2,Yanis-Lhery,France,2003,2,1,1,"['11th', '18th']",6,0.0
cca05da8,3,Gonzalo,Spain,1997,3,2,2,"['14th', '22nd', '12th']",11,0.0
ccaa5728,3,Waldo-Rubio,Spain,1995,6,4,3,"['16th', '16th', '13th', '19th', '10th', '14th']",60,5.0
ccb1c3af,2,Keagan-Dolly,South Africa,1993,8,3,2,"['1st', '2nd', '15th', '10th', '6th', '8th', '8th', '5th', '4th']",126,15.0
ccb6ae73,3,Cristian-Bustos,Spain,1983,10,6,3,"['7th', '9th', '12th', '6th', '2nd', '17th', '10th', '5th', '16th', '6th', '21st']",245,1.0
ccbbe661,3,Ezequiel-Ponce,Argentina,1997,10,7,6,"['12th', '16th', '3rd', '20th', '17th', '3rd', '7th', '2nd', '10th', '13th', '20th']",171,43.0
ccc22fea,0,Bastian-Schweinsteiger,Germany,1984,18,3,3,"['1st', '2nd', '1st', '1st', '4th', '1st', '2nd', '1st', '3rd', '2nd', '1st', '1st', '1st', '5th', '6th', '3rd', '20th', '17th']",445,54.0
ccc6d365,0,Connor-Noss,Ireland,2001,5,3,3,"['11th', '16th', '7th', '4th', '10th', '6th']",58,10.0
ccce7025,2,Sven-Botman,Netherlands,2000,5,4,4,"['11th', '10th', '1st', '10th', '6th']",123,7.0
cce181df,3,Geoffrey-Kondogbia,Central African Republic,1993,13,6,4,"['19th', '12th', '9th', '5th', '2nd', '3rd', '4th', '7th', '4th', '4th', '9th', '13th', '1st', '3rd', '4th']",308,13.0
cce7087c,1,Antony-Evans,England,1998,7,6,5,"['18th', '1st', '7th', '10th', '1st', '7th', '18th', '9th', '12th', '3rd', '15th']",139,27.0
cce9f582,4,Giangiacomo-Magnani,Italy,1995,6,5,2,"['8th', '11th', '8th', '19th', '10th', '15th', '9th', '18th']",87,1.0
ccee698e,2,Anthony-Limbombe,Belgium,1994,12,7,5,"['3rd', '5th', '6th', '12th', '1st', '10th', '2nd', '1st', '12th', '5th', '13th', '18th', '9th', '8th']",220,35.0
ccf5926f,4,Alessandro-Rossi,Italy,1997,5,4,2,"['8th', '5th', '12th', '8th', '15th', '19th']",61,4.0
ccfbb10d,2,Olivier-Blondel,France,1979,6,3,3,"['15th', '4th', '14th', '16th', '3rd', '10th']",72,0.0
ccfe52bd,0,Martin-Pieckenhagen,Germany,1971,16,5,2,"['17th', '15th', '6th', '14th', '15th', '12th', '11th', '4th', '8th', '8th', '13th', '14th', '14th', '15th', '6th', '5th']",380,1.0
cd09e9a1,2,Diego,Brazil,1988,16,5,5,"['8th', '8th', '13th', '9th', '12th', '6th', '10th', '14th', '11th', '15th', '18th', '7th', '1st', '18th', '11th', '14th', '16th']",350,53.0
cd0a9411,3,Alvaro-Dominguez,Spain,1989,8,2,2,"['4th', '9th', '7th', '5th', '8th', '6th', '3rd', '4th']",157,8.0
cd0fa27b,4,Hakan-Calhanoglu,Turkey,1994,12,5,4,"['16th', '1st', '16th', '4th', '3rd', '12th', '6th', '5th', '6th', '2nd', '2nd', '7th']",338,75.0
cd1acf9d,1,Trent-Alexander-Arnold,England,1998,7,1,2,"['3rd', '4th', '2nd', '4th', '2nd', '1st', '3rd', '2nd', '10th']",182,15.0
cd2d825f,4,Thomas-Manfredini,Italy,1980,17,9,2,"['8th', '12th', '14th', '6th', '7th', '6th', '12th', '17th', '7th', '9th', '11th', '18th', '1st', '12th', '15th', '17th', '14th', '17th', '3rd', '13th']",335,9.0
cd387ff4,0,Fallou-Diagne,Senegal,1989,12,7,6,"['4th', '17th', '18th', '12th', '5th', '14th', '9th', '8th', '17th', '8th', '14th', '20th', '8th', '13th', '3rd']",210,11.0
cd39528d,2,Dominik-Furman,Poland,1992,11,5,4,"['1st', '9th', '1st', '17th', '2nd', '1st', '20th', '12th', '5th', '14th', '12th', '20th', '6th', '3rd']",272,22.0
cd4256d3,1,Lewis-Bate,England,2002,4,4,3,"['1st', '4th', '2nd', '17th', '13th', '20th']",54,0.0
cd53ecf4,1,Dirk-Kuyt,Netherlands,1980,17,4,3,"['5th', '7th', '8th', '3rd', '4th', '3rd', '3rd', '4th', '2nd', '7th', '6th', '8th', '2nd', '1st', '2nd', '3rd', '1st']",567,219.0
cd56b151,0,Odise-Roshi,Albania,1991,10,6,5,"['17th', '4th', '13th', '13th', '2nd', '1st', '5th', '9th', '8th', '13th', '11th', '11th']",209,19.0
cd59b9df,0,Gregor-Kobel,Switzerland,1997,7,4,2,"['4th', '3rd', '9th', '15th', '2nd', '9th', '2nd', '4th']",115,0.0
cd7325e1,3,Ricardo-Costa,Portugal,1981,20,9,6,"['2nd', '3rd', '1st', '1st', '2nd', '1st', '1st', '5th', '1st', '8th', '4th', '3rd', '3rd', '5th', '8th', '3rd', '4th', '16th', '5th', '11th', '15th', '12th']",372,23.0
cd82452e,0,Andre-Hahn,Germany,1990,13,5,2,"['11th', '8th', '15th', '15th', '8th', '3rd', '4th', '9th', '17th', '15th', '15th', '13th', '14th', '10th']",308,56.0
cd91444d,0,Sinan-Tekerci,Turkey,1993,6,5,2,"['17th', '6th', '1st', '9th', '15th', '1st']",99,11.0
cd9b37a3,3,Ante-Palaversa,Croatia,2000,4,4,3,"['4th', '15th', '15th', '14th', '12th']",87,5.0
cd9eed3f,4,Ivan-Martic,Croatia,1990,13,6,5,"['6th', '10th', '3rd', '7th', '13th', '7th', '1st', '2nd', '3rd', '4th', '2nd', '9th', '7th', '6th']",187,5.0
cda0b317,3,Joel-Robles,Spain,1990,12,5,3,"['9th', '15th', '18th', '5th', '11th', '11th', '1st', '7th', '7th', '8th', '10th', '15th', '6th', '5th']",125,0.0
cda2ec29,4,Mario-Sampirisi,Italy,1992,11,7,3,"['17th', '12th', '17th', '16th', '14th', '6th', '3rd', '13th', '17th', '18th', '12th', '3rd', '4th', '5th']",258,6.0
cda49f68,3,Guillermo-Molins,Sweden,1988,19,6,5,"['7th', '9th', '6th', '7th', '1st', '4th', '1st', '1st', '7th', '1st', '1st', '5th', '1st', '3rd', '11th', '3rd', '2nd', '1st', '12th', '5th', '8th', '9th']",251,53.0
cdb97a30,2,Sanaa-Altama,Chad,1990,5,3,3,"['3rd', '19th', '7th', '17th', '14th']",32,0.0
cdc4458b,2,Dion-Moise-Sahi,Ivory Coast,2001,3,2,2,"['15th', '6th', '13th']",24,4.0
cdcd5c92,2,Stephane-Grichting,Switzerland,1979,13,2,2,"['6th', '4th', '8th', '6th', '8th', '15th', '8th', '3rd', '9th', '20th', '2nd', '2nd', '8th']",347,1.0
cde3309f,1,Karl-Darlow,England,1990,13,4,4,"['6th', '19th', '9th', '8th', '11th', '14th', '18th', '1st', '10th', '13th', '13th', '12th', '11th', '6th']",209,0.0
cde52ef5,3,Ivan-Villar,Spain,1997,7,3,2,"['13th', '15th', '13th', '17th', '17th', '8th', '12th', '11th']",36,0.0
cde62671,2,Sergey-Krivets,Belarus,1986,7,4,3,"['1st', '5th', '4th', '19th', '3rd', '12th', '12th']",128,14.0
cdf65d12,4,Marlon,Brazil,1995,10,6,5,"['6th', '13th', '13th', '2nd', '8th', '11th', '8th', '8th', '1st', '12th']",152,1.0
ce05fadf,4,Sergio-Almiron,Argentina,1980,14,8,3,"['14th', '6th', '19th', '1st', '8th', '7th', '3rd', '12th', '4th', '10th', '20th', '11th', '8th', '18th', '22nd']",287,35.0
ce067ffe,4,Rafael-Marquez,Mexico,1979,20,6,6,"['1st', '11th', '15th', '2nd', '2nd', '1st', '1st', '2nd', '3rd', '1st', '1st', '3rd', '10th', '4th', '9th', '5th', '15th', '13th', '20th', '17th', '10th', '11th']",426,18.0
ce17b5eb,0,Kevin-Trapp,Germany,1990,13,3,2,"['7th', '18th', '6th', '13th', '9th', '1st', '2nd', '1st', '1st', '7th', '9th', '5th', '11th', '8th']",306,0.0
ce1806be,4,Sofian-Kiyine,Morocco,1997,7,5,3,"['14th', '12th', '20th', '10th', '2nd', '6th', '20th', '5th']",128,14.0
ce1a6c7e,4,Antonio-Raimondo,Italy,2004,3,1,1,"['12th', '13th', '17th']",2,0.0
ce1ace0d,4,Simone-Del-Nero,Italy,1981,13,5,3,"['18th', '8th', '3rd', '9th', '11th', '19th', '10th', '6th', '12th', '10th', '12th', '5th', '4th', '20th']",140,9.0
ce1faab0,1,Larnell-Cole,England,1993,5,5,5,"['10th', '19th', '20th', '12th', '2nd', '6th']",77,6.0
ce218223,0,Iver-Fossum,Norway,1996,11,3,4,"['1st', '4th', '2nd', '18th', '2nd', '13th', '17th', '6th', '5th', '7th', '5th', '11th']",224,35.0
ce2c51c0,0,Marlon-Ritter,Germany,1994,8,4,3,"['4th', '11th', '2nd', '2nd', '18th', '14th', '3rd', '8th']",140,24.0
ce2c56fc,3,Abraham-Minero,Spain,1986,10,6,2,"['3rd', '16th', '20th', '14th', '18th', '8th', '1st', '15th', '20th', '22nd']",248,3.0
ce30bfc8,4,Roberto-Gagliardini,Italy,1994,10,5,2,"['4th', '5th', '13th', '13th', '4th', '7th', '4th', '4th', '2nd', '1st', '2nd', '7th']",204,19.0
ce316f8c,2,Christian-Kouakou,Ivory Coast,1991,7,4,3,"['10th', '8th', '15th', '9th', '7th', '6th', '16th', '15th']",148,36.0
ce4246f5,1,Kurt-Zouma,France,1994,12,5,3,"['7th', '5th', '4th', '1st', '10th', '1st', '5th', '19th', '8th', '4th', '4th', '3rd', '7th', '13th']",265,14.0
ce46f501,1,Joey-OBrien,Ireland,1986,10,3,3,"['5th', '6th', '8th', '16th', '13th', '15th', '3rd', '10th', '13th', '12th', '7th']",160,5.0
ce492295,2,Mexer,Mozambique,1988,13,5,2,"['11th', '8th', '8th', '5th', '9th', '8th', '9th', '5th', '10th', '12th', '12th', '20th', '7th']",260,8.0
ce4f40c7,2,Cheick-Doucoure,Mali,2000,5,2,3,"['5th', '2nd', '7th', '7th', '15th']",123,6.0
ce50fd99,2,Jonathan-David,Canada,2000,6,2,2,"['4th', '5th', '2nd', '1st', '10th', '7th']",145,65.0
ce5143da,1,Danny-Welbeck,England,1990,15,6,3,"['1st', '2nd', '17th', '10th', '2nd', '1st', '7th', '4th', '3rd', '2nd', '4th', '5th', '6th', '5th', '19th', '16th', '9th', '7th']",291,59.0
ce5b170a,4,Claud-Adjapong,Italy,1998,8,5,2,"['6th', '12th', '11th', '11th', '9th', '4th', '14th', '12th']",79,3.0
ce639756,0,Ioannis-Amanatidis,Greece,1981,9,3,1,"['2nd', '4th', '16th', '12th', '14th', '14th', '9th', '13th', '10th', '17th']",198,54.0
ce8039aa,3,Nico-Ribaudo,Spain,2001,4,1,2,"['20th', '1st', '14th', '17th']",76,8.0
ce82f116,3,Matias-Vargas,Argentina,1997,9,4,5,"['27th', '6th', '19th', '14th', '6th', '20th', '1st', '9th', '4th']",152,19.0
ce84946a,2,Lamine-Ghezali,France,1999,4,2,2,"['8th', '4th', '15th', '18th']",17,1.0
ce8c6861,3,Weligton-Oliveira,Brazil,1979,13,3,4,"['11th', '18th', '6th', '2nd', '8th', '17th', '11th', '4th', '6th', '11th', '9th', '8th', '11th']",345,10.0
ce9c203e,1,Lasse-Sorensen,Denmark,1999,6,3,4,"['19th', '11th', '16th', '7th', '15th', '4th', '13th', '17th', '17th']",116,1.0
cea4ee8f,1,Dele-Alli,England,1996,11,4,3,"['8th', '10th', '2nd', '3rd', '2nd', '3rd', '4th', '6th', '7th', '4th', '16th', '12th', '1st']",272,74.0
cea59f02,2,Alidu-Seidu,Ghana,2000,3,1,2,"['2nd', '17th', '8th']",53,0.0
ceb3ae23,0,Raphael-Schafer,Germany,1979,16,2,2,"['15th', '17th', '1st', '14th', '8th', '6th', '6th', '3rd', '16th', '6th', '10th', '10th', '17th', '9th', '3rd', '12th']",381,0.0
ceb6c79d,4,Walter-Samuel,Argentina,1978,16,4,3,"['1st', '2nd', '8th', '2nd', '2nd', '1st', '1st', '1st', '1st', '1st', '2nd', '6th', '9th', '5th', '1st', '1st']",350,27.0
cec4c774,4,Fernando-Uribe,Colombia,1988,11,6,4,"['11th', '10th', '6th', '5th', '7th', '2nd', '2nd', '2nd', '8th', '2nd', '5th']",190,71.0
cec60a2f,4,Nahuel-Estevez,Argentina,1995,6,4,3,"['17th', '13th', '15th', '6th', '19th', '7th']",99,3.0
cecbce23,4,Alfred-Gomis,Senegal,1993,9,9,3,"['6th', '8th', '6th', '9th', '15th', '10th', '17th', '13th', '16th', '20th', '6th', '4th']",246,0.0
ced1d98f,2,Amine-Bassi,France,1997,7,3,3,"['19th', '17th', '14th', '12th', '8th', '24th', '19th', '10th']",129,26.0
ced26057,3,Vicente-Esquerdo,Spain,1999,2,1,1,"['9th', '13th']",7,0.0
cedb3e36,4,Artur-Ionita,Moldova,1990,11,5,3,"['10th', '9th', '13th', '20th', '11th', '16th', '15th', '14th', '18th', '7th', '18th']",295,23.0
cedc0a16,2,Peguy-Luyindula,France,1979,15,7,4,"['12th', '9th', '18th', '1st', '1st', '1st', '5th', '5th', '6th', '15th', '15th', '16th', '6th', '13th', '4th', '1st', '8th']",428,92.0
cee31595,1,James-McArthur,Scotland,1987,15,3,3,"['1st', '9th', '7th', '16th', '15th', '18th', '5th', '23rd', '10th', '15th', '14th', '11th', '12th', '14th', '14th', '12th']",471,35.0
cee38e27,1,Antolin-Alcaraz,Paraguay,1982,20,7,6,"['13th', '11th', '18th', '15th', '3rd', '3rd', '3rd', '16th', '15th', '18th', '5th', '11th', '11th', '2nd', '4th', '3rd', '1st', '2nd', '4th', '3rd']",385,22.0
cee627f6,3,Nabil-Ghilas,Algeria,1990,8,7,3,"['15th', '3rd', '20th', '20th', '17th', '6th', '15th', '16th']",166,38.0
cee88597,3,Ivan-Balliu,Albania,1992,13,5,5,"['3rd', '8th', '9th', '12th', '16th', '3rd', '14th', '20th', '1st', '4th', '4th', '12th', '10th']",320,3.0
cef60dc5,4,Giuseppe-Sculli,Italy,1981,13,8,2,"['20th', '12th', '9th', '19th', '17th', '3rd', '10th', '5th', '9th', '10th', '5th', '17th', '4th', '20th', '14th']",323,47.0
cefb32b1,3,Vicente-Gomez,Spain,1988,12,3,3,"['18th', '15th', '9th', '6th', '6th', '4th', '11th', '14th', '19th', '6th', '19th', '10th']",290,15.0
cf007308,4,Elif-Elmas,Macedonia,1999,6,2,2,"['2nd', '6th', '7th', '5th', '3rd', '1st']",133,11.0
cf01fe3a,0,Christoph-Janker,Germany,1985,13,4,2,"['13th', '2nd', '7th', '18th', '1st', '16th', '1st', '11th', '5th', '12th', '13th', '12th', '15th']",126,0.0
cf043a33,4,Ebrima-Darboe,Gambia,2001,3,1,1,"['5th', '7th', '6th']",6,0.0
cf153882,2,Aurelian-Chitu,Romania,1991,10,6,3,"['13th', '19th', '11th', '4th', '5th', '1st', '4th', '7th', '10th', '5th', '11th']",195,31.0
cf153d8e,3,Heinz-Barmettler,Dominican Republic,1987,7,2,2,"['1st', '3rd', '1st', '7th', '2nd', '6th', '19th']",101,0.0
cf15bbb1,1,Steven-Davis,Northern Ireland,1985,19,4,2,"['10th', '16th', '11th', '17th', '2nd', '1st', '1st', '1st', '2nd', '14th', '8th', '7th', '6th', '8th', '17th', '16th', '2nd', '2nd', '1st', '2nd', '2nd']",554,36.0
cf182add,2,Ismaily,Brazil,1990,13,4,3,"['11th', '8th', '4th', '1st', '1st', '2nd', '2nd', '1st', '1st', '1st', '1st', '2nd', '1st', '7th']",212,17.0
cf1c23d8,4,Daniele-Padelli,Italy,1985,16,8,3,"['3rd', '21st', '6th', '21st', '10th', '20th', '5th', '7th', '9th', '12th', '9th', '4th', '4th', '2nd', '1st', '12th', '5th']",143,0.0
cf1ef7ec,2,Chrislain-Matsima,France,2002,3,2,1,"['3rd', '3rd', '5th', '2nd']",18,0.0
cf2a6ace,1,Siem-de-Jong,Netherlands,1989,17,9,5,"['2nd', '3rd', '2nd', '1st', '1st', '1st', '1st', '15th', '18th', '4th', '3rd', '2nd', '1st', '2nd', '1st', '26th', '12th', '8th', '19th']",321,80.0
cf3f2f6d,1,Radoslav-Kovac,Czech Republic,1979,12,5,3,"['2nd', '2nd', '2nd', '8th', '9th', '17th', '20th', '1st', '1st', '3rd', '4th', '2nd', '2nd']",232,14.0
cf4053e2,2,Serge-Gakpe,Togo,1987,14,9,5,"['10th', '9th', '12th', '11th', '11th', '8th', '18th', '13th', '5th', '9th', '3rd', '13th', '14th', '13th', '11th', '16th', '14th', '13th', '15th']",335,47.0
cf59e05f,3,Sergio-Santos,Spain,2001,3,2,2,"['2nd', '1st', '21st']",6,0.0
cf623c78,0,Erik-Durm,Germany,1992,11,5,4,"['16th', '14th', '2nd', '18th', '7th', '2nd', '3rd', '4th', '20th', '9th', '5th', '11th', '8th']",172,5.0
cf66479e,3,Jorge-Lopez,Spain,1978,13,7,4,"['7th', '15th', '15th', '1st', '17th', '3rd', '4th', '6th', '12th', '2nd', '14th', '13th', '10th', '9th']",343,44.0
cf687463,2,Helder-Maurilio,Brazil,1988,9,8,4,"['15th', '7th', '6th', '2nd', '11th', '18th', '20th', '14th', '20th', '17th']",118,7.0
cf7fb13a,1,Juan-Larios,Spain,2004,2,3,2,"['1st', '17th', '2nd']",16,0.0
cf91c5d6,2,Ferebory-Dore,Republic of the Congo,1989,10,5,5,"['5th', '6th', '11th', '5th', '3rd', '4th', '3rd', '9th', '12th', '6th', '14th', '7th']",196,25.0
cf961d8d,4,Dimitris-Nikolaou,Greece,1998,7,3,3,"['1st', '3rd', '18th', '7th', '1st', '16th', '14th']",104,0.0
cf9bf817,0,Patrick-Rakovsky,Germany,1993,11,4,5,"['10th', '10th', '17th', '9th', '3rd', '12th', '4th', '8th', '6th', '10th', '13th']",158,0.0
cfa036c3,2,Sylvain-Armand,France,1980,17,3,2,"['1st', '10th', '9th', '6th', '9th', '9th', '15th', '16th', '6th', '13th', '4th', '2nd', '1st', '12th', '9th', '8th', '9th']",507,19.0
cfa30154,2,Dylan-Gissi,Switzerland,1991,7,7,2,"['7th', '12th', '9th', '19th', '15th', '12th', '21st']",65,1.0
cfa49cc1,2,Abdu-Conte,Portugal,1998,5,3,2,"['3rd', '8th', '8th', '16th', '15th', '12th']",81,1.0
cfb29823,1,Danny-Ward,England,1991,14,6,3,"['14th', '5th', '18th', '3rd', '4th', '19th', '17th', '16th', '21st', '21st', '24th', '2nd', '18th', '5th', '20th', '3rd', '23rd']",380,73.0
cfb38237,4,Giacomo-Ricci,Italy,1996,4,5,2,"['9th', '19th', '11th', '20th', '5th', '2nd']",43,0.0
