ID,Name,CountryFixed,DOB,Season,Squad,Comp,LgRank,MP,Gls,LaLiga or Prem,Prem
d484c261,Jake-Vokins,England,2000,7,5,"['Jr. PL2 — Div. 1', 'Jr. PL2 — Div. 2', 'Jr. PL2 — Div. 2', '1. Premier League', 'Jr. PL2 — Div. 1', '1. Premier League', 'Jr. PL2 — Div. 1', '3. League One', 'Jr. PL2 — Div. 2', '1. Premiership', 'Jr. PL2 — Div. 2', '5. National League']","['12th', '6th', '2nd', '11th', '11th', '15th', '13th', '4th', '5th', '6th', '5th', '8th']",86,2.0,1,1
d4931a5a,Nikola-Kalinic,Croatia,1988,16,8,"['1. 1. HNL', '1. 1. HNL', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Serie A', '1. Serie A', '1. Serie A', '1. La Liga', '1. Serie A', '1. Serie A', '1. Serie A', '1. 1. HNL', '1. 1. HNL']","['5th', '2nd', '10th', '15th', '4th', '4th', '2nd', '3rd', '3rd', '5th', '8th', '6th', '2nd', '5th', '10th', '9th', '2nd', '2nd']",364,129.0,1,1
d4c01c38,Marc-Tierney,England,1985,11,5,"['3. Second Division', '3. League One', '3. League One', '3. League One', '4. League Two', '4. League Two', '4. League Two', '3. League One', '3. League One', '3. League One', '2. Championship', '1. Premier League', '1. Premier League', '2. Championship']","['15th', '19th', '10th', '6th', '7th', '18th', '7th', '12th', '8th', '10th', '2nd', '12th', '11th', '14th']",239,2.0,1,1
d4cb83cc,Nacho-Monreal,Spain,1986,15,4,"['1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. La Liga', '1. La Liga']","['14th', '17th', '15th', '12th', '9th', '4th', '6th', '4th', '4th', '3rd', '2nd', '5th', '6th', '5th', '8th', '6th', '5th']",414,14.0,1,1
d4e7c451,Nick-Blackman,Barbados,1989,12,10,"['4. League Two', '4. League Two', '2. Championship', '3. League One', '1. Premier League', '1. Premier League', '1. Premier League', '3. League One', '1. Premier League', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Segunda División']","['22nd', '19th', '16th', '16th', '9th', '6th', '19th', '5th', '19th', '7th', '19th', '17th', '5th', '9th', '9th']",231,46.0,1,1
d50232c1,Bernardo-Corradi,Italy,1976,12,9,"['1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. La Liga', '1. Serie A', '1. Premier League', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. MLS']","['17th', '5th', '4th', '6th', '7th', '7th', '14th', '19th', '19th', '15th', '4th', '12th']",303,65.0,1,1
d504b3e1,Jeff-Reine-Adelaide,France,1998,9,5,"['1. Ligue 1', '1. Premier League', '1. Premier League', 'Jr. PL2 — Div. 1', 'Jr. PL2 — Div. 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1']","['20th', '2nd', '5th', '4th', '1st', '14th', '13th', '11th', '7th', '9th', '4th', '8th', '9th']",106,8.0,1,1
d518454e,Cristian-Pasquato,Italy,1989,12,12,"['1. Serie A', '2. Serie B', '2. Serie B', '2. Serie B', '2. Serie B', '2. Serie B', '1. Serie A', '1. Serie A', '2. Serie B', '2. Serie B', '2. Serie B', '2. Serie B', '1. Premier League', '1. Ekstraklasa', '1. Ekstraklasa']","['3rd', '5th', '10th', '18th', '10th', '2nd', '18th', '13th', '20th', '7th', '4th', '20th', '15th', '1st', '2nd']",279,39.0,1,1
d557d734,Matt-Doherty,Ireland,1992,12,4,"['1. Premier League', '1. Premier League', '3. League One', '2. Championship', '3. League One', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League']","['11th', '20th', '22nd', '23rd', '1st', '7th', '14th', '15th', '1st', '7th', '7th', '7th', '4th', '3rd']",325,25.0,1,1
d56364d5,Jose-Enrique,Spain,1986,11,5,"['1. La Liga', '1. La Liga', '1. Premier League', '1. Premier League', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '2. Segunda División']","['6th', '5th', '12th', '18th', '1st', '12th', '8th', '7th', '2nd', '6th', '16th']",259,4.0,1,1
d56543a0,Ryan-Fraser,Scotland,1994,13,4,"['1. Premier League', '1. Premier League', '1. Premier League', '3. League One', '2. Championship', '2. Championship', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League']","['9th', '9th', '8th', '2nd', '10th', '1st', '7th', '9th', '12th', '14th', '18th', '12th', '11th', '6th']",273,26.0,1,1
d596e193,Heurelho-Gomes,Brazil,1981,14,4,"['1. Eredivisie', '1. Eredivisie', '1. Eredivisie', '1. Eredivisie', '1. Premier League', '1. Premier League', '1. Premier League', '1. Bundesliga', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League']","['1st', '1st', '1st', '1st', '8th', '4th', '5th', '16th', '2nd', '13th', '17th', '14th', '11th', '19th']",376,0.0,1,1
d5bd1abc,Mauricio,Brazil,1988,6,5,"['1. Primeira Liga', '1. Primeira Liga', '1. Serie A', '1. Serie A', '1. Premier League', '1. Serie A', '1. Ekstraklasa', '2. Série B']","['2nd', '3rd', '3rd', '8th', '1st', '5th', '1st', '20th']",100,3.0,1,1
d5bd56a5,Glenn-Whelan,Ireland,1984,20,7,"['4. Third Division', '3. League One', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '2. Championship', '1. Premiership', '3. League One', '3. League One', '4. League Two', '3. League One']","['12th', '5th', '19th', '9th', '16th', '2nd', '12th', '11th', '13th', '14th', '13th', '9th', '9th', '9th', '13th', '4th', '5th', '12th', '6th', '15th', '3rd', '15th']",600,19.0,1,1
d5c04323,Benedikt-Howedes,Germany,1988,13,3,"['1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Serie A', '1. Premier League', '1. Premier League']","['3rd', '8th', '2nd', '14th', '3rd', '4th', '3rd', '6th', '5th', '10th', '2nd', '1st', '2nd', '2nd']",278,16.0,1,1
d5dd5f1f,Pierre-Emerick-Aubameyang,Gabon,1989,14,7,"['1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. La Liga', '1. La Liga', '1. Premier League']","['4th', '18th', '10th', '7th', '5th', '2nd', '7th', '2nd', '3rd', '4th', '6th', '5th', '8th', '8th', '5th', '2nd', '1st', '4th']",411,219.0,1,1
d5fe3aa1,Stephane-Dalmat,France,1979,15,11,"['1. Division 1', '1. Division 1', '1. Division 1', '1. Division 1', '1. Serie A', '1. Serie A', '1. Serie A', '1. Premier League', '1. Ligue 1', '1. La Liga', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1']","['17th', '6th', '15th', '9th', '5th', '3rd', '2nd', '14th', '13th', '17th', '6th', '14th', '14th', '16th', '6th', '6th']",348,23.0,1,1
d6066695,Liam-Bridcutt,Scotland,1989,16,10,"['3. League One', '2. Championship', '3. League One', '3. League One', '2. Championship', '2. Championship', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '3. League One', '3. League One', '3. League One', '3. League One', '2. Championship']","['18th', '13th', '24th', '1st', '10th', '4th', '6th', '14th', '16th', '17th', '13th', '7th', '13th', '17th', '9th', '23rd', '16th', '5th', '17th', '19th']",323,4.0,1,1
d60c26fc,Fernando-Forestieri,Italy,1990,16,9,"['2. Serie B', '1. Serie A', '1. Serie A', '2. Serie B', '1. La Liga', '2. Serie B', '2. Serie B', '2. Championship', '2. Championship', '2. Championship', '1. Premier League', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '1. Serie A', '1. Serie A']","['3rd', '13th', '14th', '12th', '17th', '9th', '13th', '3rd', '13th', '2nd', '13th', '6th', '4th', '15th', '12th', '16th', '14th', '12th']",331,76.0,1,1
d6192210,Semi-Ajayi,Nigeria,1993,10,7,"['5. Conf Premier', '1. Premier League', '2. Championship', '4. League Two', '3. League One', '2. Championship', '2. Championship', '3. League One', '2. Championship', '2. Championship', '1. Premier League', '2. Championship', '2. Championship']","['8th', '3rd', '11th', '7th', '24th', '12th', '24th', '4th', '22nd', '2nd', '19th', '10th', '22nd']",233,22.0,1,1
d6577282,Michael-Essien,Ghana,1982,16,6,"['1. Division 1', '1. Division 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. La Liga', '1. Premier League', '1. Serie A', '1. Serie A', '1. Super League']","['8th', '11th', '12th', '1st', '1st', '1st', '2nd', '2nd', '3rd', '1st', '2nd', '6th', '2nd', '3rd', '8th', '10th', '2nd']",357,38.0,1,1
d6f88a1d,Adrien-Silva,Portugal,1989,15,5,"['1. Primeira Liga', '1. Primeira Liga', '1. Primeira Liga', '1. Primeira Liga', '1. Primeira Liga', '1. Primeira Liga', '1. Primeira Liga', '1. Primeira Liga', '1. Primeira Liga', '1. Primeira Liga', '1. Primeira Liga', 'Jr. PL2 — Div. 1', '1. Premier League', '1. Premier League', '1. Ligue 1', '1. Ligue 1', '1. Serie A', '1. Serie A']","['2nd', '2nd', '4th', '14th', '13th', '7th', '2nd', '3rd', '2nd', '3rd', '3rd', '3rd', '9th', '9th', '17th', '9th', '9th', '15th']",297,38.0,1,1
d70a2141,Jordi-Amat,Spain,1992,13,5,"['1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. La Liga', '1. La Liga', '2. Championship', '1. First Division A', '1. First Division A', '1. First Division A']","['11th', '8th', '14th', '8th', '12th', '8th', '12th', '15th', '6th', '20th', '10th', '13th', '12th', '15th']",256,3.0,1,1
d732d28a,Kazenga-LuaLua,Democratic Republic of the Congo,1990,15,7,"['1. Premier League', '2. Championship', '1. Premier League', '2. Championship', '3. League One', '1. Premier League', '3. League One', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '3. League One', '2. Championship', '2. Championship', '1. Super League']","['12th', '14th', '18th', '1st', '13th', '12th', '1st', '10th', '4th', '6th', '20th', '3rd', '2nd', '18th', '16th', '24th', '1st', '19th', '12th', '13th']",273,25.0,1,1
d7492450,Martin-Kelly,England,1990,15,5,"['3. League One', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', 'Jr. PL2 — Div. 2', '1. Premier League', 'Jr. PL2 — Div. 1', '2. Championship']","['9th', '7th', '6th', '8th', '7th', '2nd', '10th', '15th', '14th', '11th', '12th', '14th', '14th', '3rd', '12th', '5th', '22nd']",171,1.0,1,1
d7553721,Giovani-Lo-Celso,Argentina,1996,9,5,"['1. Primera Div', '1. Primera Div', '1. Primera Div', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. La Liga', '1. Premier League', '1. Premier League', '1. Premier League', '1. La Liga', '1. La Liga']","['3rd', '7th', '12th', '2nd', '1st', '1st', '10th', '6th', '7th', '4th', '7th', '9th']",184,19.0,1,1
d790907f,Andy-King,Wales,1988,16,7,"['2. Championship', '3. League One', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', 'Jr. PL2 — Div. 1', '1. Premiership', '2. Championship', '1. First Division A', '2. Championship', '2. Championship']","['22nd', '1st', '5th', '10th', '9th', '6th', '1st', '14th', '1st', '12th', '18th', '9th', '6th', '10th', '2nd', '18th', '11th', '17th', '11th']",388,58.0,1,1
d79a8c87,Rob-Holding,England,1995,9,3,"['4. League Two', '2. Championship', '1. Premier League', 'Jr. PL2 — Div. 1', 'Jr. PL2 — Div. 1', '1. Premier League', '1. Premier League', 'Jr. PL2 — Div. 1', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League']","['3rd', '24th', '5th', '4th', '1st', '6th', '5th', '6th', '8th', '8th', '5th', '1st']",123,3.0,1,1
d822a850,Ben-Hamer,England,1987,16,10,"['5. Conf National', '4. League Two', '4. League Two', '3. League One', '3. League One', '3. League One', '2. Championship', '2. Championship', '1. Premier League', '2. Championship', 'Jr. PL2 — Div. 1', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship']","['18th', '14th', '1st', '8th', '11th', '1st', '9th', '18th', '14th', '18th', '9th', '12th', '9th', '20th', '10th', '20th', '4th', '15th', '14th']",338,0.0,1,1
d8524b21,Maynor-Figueroa,Honduras,1983,15,5,"['1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '1. MLS', '1. MLS', '1. MLS', '1. MLS', '1. MLS', '1. MLS', '1. MLS']","['14th', '11th', '16th', '16th', '15th', '18th', '16th', '18th', '23rd', '19th', '1st', '13th', '6th', '19th', '25th', '25th']",358,11.0,1,1
d86a1f3e,Tyler-Onyango,England,2003,4,2,"['Jr. PL2 — Div. 1', 'Jr. PL2 — Div. 1', '1. Premier League', 'Jr. PL2 — Div. 1', '1. Premier League', '3. League One']","['7th', '5th', '10th', '11th', '16th', '23rd']",42,2.0,1,1
d8712bf9,Bebe,Cape Verde,1990,13,8,"['1. Premier League', '1. Süper Lig', '1. Primeira Liga', '1. Primeira Liga', '1. La Liga', '1. Primeira Liga', '1. La Liga', '1. La Liga', '2. Segunda División', '1. La Liga', '1. La Liga', '1. La Liga', '2. Segunda División', '2. Segunda División', '1. La Liga', '1. La Liga']","['1st', '4th', '6th', '15th', '20th', '1st', '18th', '10th', '1st', '9th', '12th', '20th', '7th', '6th', '12th', '10th']",245,30.0,1,1
d87d0dfc,Diego-Forlan,Uruguay,1979,14,7,"['1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. Serie A', '1. J.League Division 1', '1. Primera División', '1. Super League']","['3rd', '1st', '3rd', '3rd', '3rd', '7th', '5th', '4th', '4th', '9th', '7th', '6th', '17th', '1st', '1st']",378,159.0,1,1
d87e2cae,Willian-Jose,Brazil,1991,10,7,"['2. Segunda División', '1. La Liga', '2. Segunda División', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. Premier League', '1. La Liga', '1. La Liga']","['20th', '3rd', '6th', '11th', '6th', '12th', '9th', '6th', '5th', '13th', '5th', '5th']",277,81.0,1,1
d8931174,Harry-Maguire,England,1993,13,5,"['2. Championship', '3. League One', '3. League One', '3. League One', '2. Championship', '1. Premier League', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League']","['23rd', '3rd', '5th', '7th', '23rd', '18th', '4th', '18th', '9th', '9th', '3rd', '2nd', '6th', '5th']",378,21.0,1,1
d8992b84,Victorien-Angban,Ivory Coast,1996,8,5,"['1. Pro League', '1. La Liga', '1. First Division A', '2. Ligue 2', '1. Ligue 1', '1. Ligue 1', '1. Premier League', '1. Premier League']","['14th', '20th', '14th', '1st', '15th', '10th', '2nd', '6th']",167,3.0,1,1
d899e3bf,Brad-Guzan,United States,1984,18,5,"['1. MLS', '1. MLS', '1. MLS', '1. MLS', '1. Premier League', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. MLS', '1. MLS', '1. MLS', '1. MLS', '1. MLS', '1. MLS']","['12th', '6th', '2nd', '5th', '6th', '11th', '16th', '15th', '15th', '17th', '20th', '19th', '4th', '2nd', '3rd', '21st', '9th', '11th']",389,0.0,1,1
d8bcce3d,Paul-Scharner,Austria,1980,12,6,"['1. Bundesliga', '1. Bundesliga', '1. Tippeligaen', '1. Bundesliga', '1. Tippeligaen', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Bundesliga', '1. Premier League']","['2nd', '7th', '3rd', '9th', '6th', '10th', '17th', '14th', '11th', '16th', '11th', '10th', '7th', '18th']",284,32.0,1,1
d8bffa70,Adam-Matthews,Wales,1992,13,5,"['2. Championship', '2. Championship', '1. Premier League', '1. Premier League', '1. Premiership', '1. Premiership', '1. Premier League', '2. Championship', '2. Championship', '2. Championship', '3. League One', '2. Championship', '3. League One', '3. League One']","['4th', '4th', '1st', '1st', '1st', '1st', '17th', '18th', '17th', '24th', '5th', '22nd', '7th', '13th']",304,7.0,1,1
d9129797,DJ-Campbell,England,1981,9,9,"['3. League One', '1. Premier League', '2. Championship', '2. Championship', '2. Championship', '3. League One', '2. Championship', '2. Championship', '2. Championship', '1. Premier League', '2. Championship', '1. Premier League', '2. Championship', '2. Championship', '2. Championship', '2. Championship']","['3rd', '18th', '2nd', '22nd', '16th', '1st', '14th', '6th', '5th', '19th', '10th', '17th', '14th', '17th', '8th', '19th']",232,69.0,1,1
d92b0327,Jordi-Gomez,Spain,1985,12,7,"['1. La Liga', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '1. Premier League', '1. Premier League', '2. Championship', '2. Segunda División', '2. Championship', '1. First League', '1. First League']","['12th', '8th', '16th', '16th', '15th', '18th', '5th', '16th', '17th', '15th', '12th', '23rd', '3rd', '3rd']",288,43.0,1,1
